116,212,174,15.79881032,0.001176033,0.034293345,0.22%
3396,3122,3316,5445.057886,5.424011135,2.328950651,0.04%
4004,3196,4042,9217.141373,490.2766102,22.14219073,0.24%
2516,4052,3790,6146.430492,53.94609707,7.344800683,0.12%
1340,1480,2010,649.0271886,1.385661007,1.177141031,0.18%
3278,2346,1762,2210.227807,0.871782858,0.933693128,0.04%
2120,1080,1750,645.3123093,16.83486729,4.103031475,0.64%
3938,1214,3910,2924.268564,1.049530258,1.02446584,0.04%
2664,3624,3002,4449.805895,0.057613357,0.240027825,0.01%
3918,2100,1478,2115.028381,87.69510199,9.3645663,0.44%
3794,2290,1126,1601.107279,162.2915734,12.739371,0.80%
302,2732,2930,466.5989876,3.9641086,1.991006931,0.43%
4070,3642,3878,8625.555973,5.212967453,2.283192382,0.03%
758,1286,4038,668.0747668,0.454497139,0.67416403,0.10%
2376,3092,1826,2233.721733,13.85400325,3.72209662,0.17%
66,188,222,14.57145055,0.028141696,0.167754869,1.15%
2358,1664,1852,1171.093305,82.55339622,9.085889952,0.78%
1974,2932,688,689.748764,0.187020002,0.432458093,0.06%
1426,2546,2344,1395.704428,2.562119991,1.60066236,0.11%
1428,3694,1256,1149.567286,0.310252037,0.557002726,0.05%
2608,2020,1048,1153.361797,5.700151178,2.387498938,0.21%
3188,4056,3696,7264.683797,236.2550541,15.37059056,0.21%
2438,1244,2198,1087.434292,1.839484109,1.356275823,0.12%
3200,1996,1444,1505.976836,0.128923047,0.359058556,0.02%
3636,3980,3844,8601.614467,2.493940006,1.579221329,0.02%
3624,3148,1300,2470.312277,316.4288299,17.78844653,0.72%
4082,3306,3214,6619.190375,69.00358181,8.30683946,0.13%
1338,2652,3660,1970.414797,148.2514994,12.17585723,0.62%
2508,3586,2550,3430.741787,63.19790737,7.94971115,0.23%
1084,1394,1332,405.1307042,0.153374054,0.391629996,0.10%
1834,548,3460,588.7986819,0.066080449,0.257061178,0.04%
2600,1370,3766,2101.903598,1.024356657,1.012105062,0.05%
2054,4030,3926,5334.871292,0.203238111,0.450819378,0.01%
1962,1762,4006,2208.408991,35.16938695,5.930378314,0.27%
158,130,256,11.61074956,0.005114521,0.071515883,0.62%
3960,308,2108,426.2436231,0.102162681,0.319628974,0.07%
140,70,252,8.45954895,0.019300159,0.138925013,1.64%
2150,3806,3402,4301.554839,1.49939438,1.224497603,0.03%
2214,2478,2070,1974.606514,0.336848795,0.580386763,0.03%
4006,3904,1260,3000.209014,0.501580922,0.708223779,0.02%
646,944,2266,283.8961283,1.444694186,1.201954319,0.42%
2380,806,3388,1076.897462,64.66899842,8.041703701,0.75%
968,3232,1560,845.1890945,0.539980647,0.734833755,0.09%
2582,3024,3932,4941.106955,0.318445068,0.564309373,0.01%
518,328,2658,96.64948781,0.162683187,0.403340039,0.42%
666,3730,1356,583.2511584,62.60792775,7.912517157,1.36%
2120,3084,1600,1703.417937,44.72290619,6.687518687,0.39%
3102,3550,3340,5735.007127,30.7801828,5.547989077,0.10%
3522,3488,670,1469.723384,0.475548758,0.689600434,0.05%
1548,3476,1000,940.2324359,0.412940507,0.642604472,0.07%
3260,434,1320,342.2306379,0.289213606,0.537785836,0.16%
198,184,154,13.88963699,0.028707231,0.169432084,1.22%
1578,2482,3908,2336.223125,2.819135716,1.679028206,0.07%
164,130,186,11.7505455,0.034232035,0.185019014,1.57%
260,2526,3228,435.3137016,1.516888005,1.231620073,0.28%
3698,3412,2450,4886.691093,9.785503001,3.128178863,0.06%
720,3520,3332,1388.919989,1.037909644,1.018778506,0.07%
2364,2198,3798,3126.548926,0.635650142,0.797276703,0.03%
3488,2556,3474,4823.313077,1.711848553,1.308376304,0.03%
3170,318,1174,223.2136726,0.052899092,0.229998026,0.10%
1326,2034,2996,1293.578307,18.61319444,4.314301154,0.33%
2280,3096,3880,4436.574459,8.202888239,2.864068477,0.06%
970,2982,1960,935.2107048,0.77362165,0.879557645,0.09%
3770,2948,2334,4420.712471,0.162878526,0.403582118,0.01%
3170,2252,2858,3183.941523,35.89829086,5.991518244,0.19%
164,198,218,14.96895472,0.001654246,0.040672421,0.27%
3946,1154,3940,2780.145009,3.178644319,1.782875295,0.06%
3334,3886,3646,7307.050806,1.251728361,1.118806668,0.02%
492,2998,290,113.3063634,0.052818804,0.229823419,0.20%
924,1054,1268,208.5577647,0.008060296,0.08977915,0.04%
244,184,94,13.33694458,0.000963804,0.031045187,0.23%
3712,1326,2494,1875.639121,0.247131286,0.497123009,0.03%
1528,2454,3272,1870.695909,42.52170392,6.520866807,0.35%
106,150,124,12.42737452,0.050563123,0.224862452,1.81%
3806,3068,3572,6886.999607,183.4389104,13.54396214,0.20%
3420,3086,330,716.1943118,1.415812423,1.189879163,0.17%
3282,1666,2240,1924.149672,306.2704929,17.5005855,0.91%
2950,3646,820,1611.78414,50.49757985,7.106164919,0.44%
2190,3236,840,1001.575152,0.521812328,0.722365786,0.07%
3442,3358,706,1414.404551,0.860261076,0.927502601,0.07%
2362,848,1466,488.5570208,0.125892004,0.354812632,0.07%
620,332,3684,144.0331141,0.165806846,0.407193868,0.28%
760,2162,1320,406.3024521,1.232293168,1.110087009,0.27%
3482,4042,656,1697.238286,0.347977726,0.589896369,0.03%
602,332,902,57.53040314,0.245303606,0.49528134,0.86%
276,2668,2336,339.8532867,1.153978398,1.074233866,0.32%
162,176,88,8.720417023,0.002205115,0.046958652,0.54%
3700,2728,894,1423.422813,20.30328551,4.505916722,0.32%
2058,3162,4044,4260.110537,18.00471248,4.243196021,0.10%
1962,1974,462,357.4765523,0.023524737,0.15337776,0.04%
1382,3850,2924,2396.431923,7.428103042,2.725454649,0.11%
2782,968,1026,485.6068293,5.814316612,2.411289409,0.50%
3182,1130,2748,1608.138402,0.982501256,0.991212014,0.06%
3150,3854,3602,6880.822588,3.046344749,1.745378111,0.03%
708,2698,1346,497.5611369,10.8770598,3.29803878,0.66%
2378,1104,1040,464.8687045,0.584058903,0.764237465,0.16%
76,236,98,16.46887461,0.002289067,0.047844193,0.29%
2318,2772,322,426.448981,0.375159491,0.612502645,0.14%
3638,602,1996,826.1949221,4.514542575,2.124745297,0.26%
2486,2210,1034,1079.099814,0.39344473,0.627251728,0.06%
1758,406,1106,165.2414004,0.223702702,0.4729722,0.29%
922,2808,1546,760.7536316,0.418383631,0.646825812,0.09%
2934,1468,2026,1399.166584,3.034382037,1.741947771,0.12%
322,1104,2430,170.2243487,0.343181505,0.585816955,0.34%
4074,3258,3698,7308.742586,1.917602894,1.384775395,0.02%
186,140,192,12.07370122,0.03519856,0.187612793,1.55%
1558,2604,1050,825.0641823,0.333725438,0.577689742,0.07%
1130,646,3526,458.3705266,0.300342334,0.548034975,0.12%
3070,3346,624,1030.679385,1.737226184,1.318038764,0.13%
2054,3792,694,1156.954288,22.11832164,4.703011976,0.41%
1666,3456,900,948.3335813,26.18294613,5.116927411,0.54%
722,1646,1410,332.1258227,2.73277591,1.653110979,0.50%
1470,1404,1426,539.9718285,0.388277537,0.6231192,0.12%
242,158,200,12.93820699,0.017891512,0.133759158,1.03%
2974,2720,1416,1871.065934,1.436139478,1.19839037,0.06%
2534,2494,3358,3281.672637,1.367058808,1.169212901,0.04%
930,2094,2560,836.9059563,1.667902022,1.291472811,0.15%
2062,1322,3046,1377.558867,1.572772109,1.254102113,0.09%
752,2558,1340,460.6533051,0.652124375,0.807542182,0.18%
3604,1262,2324,1806.976318,0.499913767,0.707045803,0.04%
2948,2186,3912,3935.144583,1.11751241,1.057124595,0.03%
446,2996,1492,401.2443225,6.335356274,2.517013364,0.63%
4002,2248,3508,4837.736289,0.331658359,0.575897872,0.01%
3688,894,2420,1205.976327,10.97849301,3.313380904,0.27%
3192,2124,588,724.5631218,2.657147282,1.630075852,0.22%
2992,3306,310,551.2698491,5.655152917,2.378056542,0.43%
530,2714,1634,500.8444786,1.877159017,1.370094529,0.27%
1154,1944,4024,1486.302376,0.604374994,0.777415586,0.05%
3948,3694,4076,8719.414172,1.169722841,1.081537258,0.01%
2704,482,710,195.3894297,0.568312518,0.753865053,0.39%
1164,1244,3528,850.9484927,1.492509354,1.221683,0.14%
920,3956,2252,1523.842335,0.720650405,0.848911306,0.06%
848,1658,2998,708.9591026,12.82492576,3.581190551,0.51%
3098,4070,3074,6209.734599,0.530091307,0.728073696,0.01%
3122,506,2454,720.2687263,3.847235196,1.961437023,0.27%
2512,2748,3062,3185.991128,0.331754008,0.575980909,0.02%
1416,364,1160,114.5528158,0.065994047,0.256893066,0.22%
3904,3638,3844,8405.55491,1.28412958,1.133194414,0.01%
2074,2326,1330,1129.338582,0.601239258,0.775396194,0.07%
1316,482,3396,412.9411379,3.068793123,1.751797112,0.42%
3480,2330,1882,2396.711349,2.478444155,1.574307516,0.07%
2430,676,3134,828.8874626,27.04742186,5.200713591,0.63%
818,1706,792,233.1730525,0.279833229,0.528992655,0.23%
84,168,222,12.93201447,0.000795177,0.028198888,0.22%
3330,1440,3592,2885.495186,75.65522219,8.698001046,0.30%
3714,954,1806,1133.390745,1.135005328,1.065366288,0.09%
252,194,120,14.93508657,0.024550304,0.156685366,1.05%
3540,3092,3234,5643.448095,49.51558222,7.036730932,0.12%
3164,4050,1986,3996.043523,11.24111188,3.352776742,0.08%
3016,600,828,300.4848162,0.012835901,0.113295635,0.04%
1178,950,1228,278.488636,1.299181955,1.139816632,0.41%
2378,2562,1522,1552.850564,20.45926254,4.523191632,0.29%
2776,306,2264,343.5842196,0.383955062,0.619641075,0.18%
2556,2582,2186,2446.884314,0.450070022,0.670872582,0.03%
3394,1070,920,613.7487094,0.062031227,0.24906069,0.04%
2038,1200,3842,1562.612851,33.68403415,5.803794806,0.37%
2402,1312,1654,874.2483457,166.8772413,12.91809743,1.48%
498,662,3854,237.3449008,1.793491467,1.339213003,0.56%
344,442,296,21.40617371,0.073480957,0.271073711,1.27%
246,164,140,13.38603338,0.01076409,0.103750132,0.78%
1550,2382,808,681.4201673,0.24259988,0.492544292,0.07%
3984,3440,3518,7512.12919,8.867188438,2.97778247,0.04%
2882,1630,1818,1417.196274,1.158778256,1.076465632,0.08%
696,2694,2386,793.9683596,14.45823793,3.802398971,0.48%
1398,1998,3108,1382.455667,15.24597448,3.904609389,0.28%
300,1822,1496,185.0951513,6.993938364,2.644605522,1.43%
3650,3912,3486,7712.866768,0.644590048,0.802863655,0.01%
1272,2472,1332,780.6835175,0.031070461,0.176268151,0.02%
4046,3272,4036,9458.784201,629.0691859,25.08125168,0.27%
3242,1552,3262,2904.863358,13.29989573,3.64690221,0.13%
1488,2954,1676,1275.301298,72.93315159,8.540090842,0.67%
1136,1448,2878,766.3111687,10.36135791,3.218906322,0.42%
1996,852,3380,969.5650736,3.13347866,1.770163456,0.18%
92,182,76,13.62534841,0.006903709,0.083088558,0.61%
208,188,250,14.621315,0.00326511,0.057141141,0.39%
3628,4082,3616,8475.431199,0.757452106,0.870317244,0.01%
2542,1770,2874,2006.656806,0.715711596,0.845997397,0.04%
2338,2280,1462,1475.627899,147.8186559,12.15806958,0.82%
596,2946,1546,525.3046354,1.601641745,1.265559854,0.24%
1026,726,2080,285.0804329,0.1491206,0.386161365,0.14%
162,200,140,14.60329692,0.002176829,0.046656501,0.32%
466,4000,2848,1167.195797,24.83424381,4.983396814,0.43%
3384,3920,3422,6993.1032,0.848016294,0.920878002,0.01%
2198,3446,3980,4908.656915,9.712712553,3.11652251,0.06%
2876,4016,1940,3666.214307,0.712305235,0.843981774,0.02%
130,216,250,15.4331398,0.013659741,0.116874895,0.76%
1858,2316,3106,2322.799206,139.6650849,11.81799835,0.51%
3676,3674,950,2267.03167,0.589700448,0.767919559,0.03%
1492,3206,2130,1603.574435,0.455024646,0.674555147,0.04%
1958,3318,734,779.2034149,0.39424837,0.627892005,0.08%
2962,3046,618,953.0235926,0.389148125,0.623817382,0.07%
3708,3270,3408,6189.872348,1.65712494,1.287293649,0.02%
2076,880,2030,641.3683891,5.756479823,2.399266518,0.37%
3266,768,3576,1460.21382,1.15701707,1.07564728,0.07%
2282,2724,712,766.0236359,8.128909637,2.851124276,0.37%
3240,3504,3474,6162.518284,9.961943935,3.156254732,0.05%
3194,3930,3128,5912.902196,1.386481068,1.177489307,0.02%
96,138,192,11.97853724,0.00783695,0.088526551,0.74%
3126,3156,3420,5164.276918,0.50946139,0.713765641,0.01%
1220,2710,1856,1058.529536,0.529646412,0.727768103,0.07%
4036,3380,1446,3127.266407,25.49131204,5.04889216,0.16%
1988,2538,1432,1235.465368,0.191271637,0.437346129,0.04%
2940,3436,546,1056.554317,0.704554471,0.839377431,0.08%
3254,3262,3758,6194.203658,0.56017903,0.748451087,0.01%
200,254,94,17.32004166,0.001756718,0.041913224,0.24%
3470,4086,3962,8546.273321,0.728391627,0.853458627,0.01%
2560,1808,3970,2748.481433,1.341066359,1.158044196,0.04%
86,162,184,13.25874329,0.00295208,0.05433305,0.41%
2552,2088,654,598.402977,0.126252871,0.355320801,0.06%
3560,3946,2064,4539.685249,1.709521105,1.30748656,0.03%
1074,3334,3640,2213.558515,4.657615945,2.158151048,0.10%
1524,3812,392,445.2322324,6.810980317,2.609785493,0.59%
3776,3892,3628,8053.377551,2.285131433,1.511665119,0.02%
4008,4068,3876,10020.91233,19.23827638,4.38614596,0.04%
220,250,254,17.89207458,0.006533949,0.080832848,0.45%
3884,784,3440,1614.973386,3.642121909,1.908434413,0.12%
2650,2596,984,1240.098317,0.394709686,0.62825925,0.05%
444,2688,1836,432.9741796,0.282147135,0.531175239,0.12%
106,218,70,15.62601725,0.016688193,0.129182789,0.83%
690,586,2254,169.5580482,0.777271756,0.881630169,0.52%
3408,3810,4014,7896.526858,4.113145025,2.028089008,0.03%
2780,1756,1566,1328.633467,0.441712372,0.664614453,0.05%
3102,3716,3946,6855.815215,1.16845443,1.080950706,0.02%
2666,2620,3078,3363.672733,0.429433688,0.655311901,0.02%
1322,1852,2636,1031.371117,14.29085599,3.780324853,0.37%
160,236,154,17.05929438,0.008670179,0.093113794,0.55%
3406,3342,1076,2035.066287,0.745019911,0.863145359,0.04%
1862,710,3420,747.352918,0.529344763,0.727560831,0.10%
510,1504,544,92.08901723,0.030923931,0.175852016,0.19%
3404,3896,1350,2793.969154,0.213251345,0.461791452,0.02%
3456,3192,3340,5634.908266,1.092102744,1.045037198,0.02%
226,204,110,15.12537003,0.009138033,0.095593058,0.63%
1752,3520,2542,2511.416276,0.365282378,0.604385951,0.02%
2572,3750,2692,4257.272085,4.141756007,2.035130464,0.05%
3804,1522,2484,2319.505215,0.377895806,0.614732305,0.03%
1590,3878,3682,3651.878675,0.657718121,0.810998225,0.02%
3974,3962,3986,11081.12003,251.0600532,15.84487467,0.14%
1548,1826,4074,1831.952413,50.56755137,7.111086511,0.39%
2884,2116,1542,1597.265402,0.405628321,0.636889567,0.04%
640,552,2172,150.1900355,0.84959725,0.921735998,0.61%
2958,2642,3530,4321.418444,0.915141502,0.956630285,0.02%
260,1560,2582,213.285923,0.957849352,0.978697784,0.46%
340,490,2102,77.91137695,0.026618485,0.163151723,0.21%
3390,3404,3582,6216.744943,8.169969335,2.858315821,0.05%
3716,2218,482,700.4642487,8.109016107,2.847633422,0.41%
1410,1414,902,411.8247032,67.10319,8.191653679,1.99%
2570,440,3316,592.0138359,0.217584329,0.466459354,0.08%
3718,3954,3662,8195.760107,1.759201621,1.326348982,0.02%
926,1842,1078,357.4552536,2.19523281,1.481631806,0.41%
1458,1422,1138,412.1341705,0.128610736,0.358623391,0.09%
2524,1016,3092,1359.364986,18.42871977,4.292868477,0.32%
488,3796,1992,606.3838005,0.049231858,0.221882531,0.04%
544,3626,2622,926.0598818,10.92766044,3.305701203,0.36%
688,612,1714,154.4863383,0.416050221,0.645019551,0.42%
932,2836,572,300.3184001,4.852782291,2.202903151,0.73%
1986,666,1630,389.3413544,0.043422915,0.208381657,0.05%
2400,1968,3024,2293.941657,32.03686588,5.660111826,0.25%
2556,516,2144,460.296154,5.051232165,2.247494642,0.49%
116,148,256,12.35141754,0.00063926,0.025283583,0.20%
1792,1358,1546,667.15765,0.223444052,0.472698691,0.07%
3342,3652,3376,6373.764005,0.808797654,0.899331782,0.01%
1306,2436,2430,1203.717073,9.95904419,3.155795334,0.26%
618,1018,1002,133.9294116,0.226414512,0.47583034,0.36%
98,250,66,17.23040263,0.002144701,0.046310918,0.27%
3176,2556,3196,3855.327447,54.4925326,7.381905757,0.19%
4086,770,3754,1873.728434,16.03642027,4.004549946,0.21%
3478,3702,4086,7864.691575,1.286176687,1.1340973,0.01%
3680,3680,3476,7124.9215,1.424742131,1.193625624,0.02%
2448,1184,3786,1818.061193,6.36096719,2.522095793,0.14%
1440,1378,870,399.0510305,0.059725658,0.244388335,0.06%
3912,2892,2924,5335.175355,318.5302455,17.84741565,0.33%
2330,3114,3256,3892.201106,1.248491319,1.117359082,0.03%
2200,3938,2984,4077.37112,0.732312856,0.855752801,0.02%
3330,3884,3730,7659.86681,3.394538908,1.84242745,0.02%
626,1958,1772,417.6448186,27.03380874,5.199404653,1.24%
2812,986,2258,987.0325724,0.252288424,0.502283211,0.05%
116,142,90,11.65284475,0.041897803,0.204689529,1.76%
320,776,3184,159.5333417,0.094918556,0.308088552,0.19%
388,2470,752,178.8460414,0.161602707,0.401998392,0.22%
2506,3324,1174,1652.361711,2.726513129,1.651215652,0.10%
2066,448,2946,476.8738747,0.372402307,0.610247742,0.13%
864,2552,1708,699.9739011,1.256393918,1.120889789,0.16%
3882,3924,3514,8123.272912,3.584024109,1.893151898,0.02%
3996,1546,1130,1181.070328,0.450489551,0.671185184,0.06%
190,96,68,9.056472778,0.007878013,0.08875817,0.98%
3086,2182,2958,3089.38694,44.93737166,6.703534267,0.22%
88,232,198,16.24418894,0.002505945,0.050059414,0.31%
960,3642,3620,2084.550222,0.984672372,0.992306592,0.05%
2652,492,3518,762.9642487,0.551303704,0.742498286,0.10%
780,2128,572,196.6563861,1.107279988,1.052273723,0.54%
3304,4078,3156,6949.462255,1.077856925,1.038198885,0.01%
480,1172,1044,123.9220301,0.672221682,0.819891262,0.66%
3672,2232,3198,3973.30761,2.754306176,1.659610248,0.04%
3132,3928,4088,7340.529453,1.546354647,1.243525089,0.02%
2150,1784,1544,1042.008241,0.275759905,0.525128465,0.05%
488,4060,1126,472.925504,0.572790416,0.756829185,0.16%
184,212,234,15.79027176,0.021989581,0.148288843,0.94%
172,218,120,16.08680089,0.045681314,0.213731873,1.33%
1490,592,2752,419.4515546,0.821298323,0.906255109,0.22%
520,2650,1060,317.1831767,0.076892825,0.277295556,0.09%
3184,302,1102,186.2382889,0.939151808,0.969098451,0.52%
1420,1338,3872,1203.914324,4.612645979,2.147707145,0.18%
4068,3210,2556,4973.6619,22.6041675,4.754384029,0.10%
3890,2650,2058,3499.316851,0.809062132,0.899478812,0.03%
92,222,206,16.28907522,0.019338849,0.139064189,0.85%
2278,946,2218,784.201781,157.3270549,12.54300821,1.60%
3776,1872,1896,2110.77261,0.225332011,0.474691491,0.02%
4088,1784,298,406.1409632,15.2322543,3.902852073,0.96%
220,90,140,9.603951772,0.004972765,0.070517833,0.73%
3462,3064,2438,4270.719369,0.353060437,0.59418889,0.01%
3614,3990,3422,7526.754963,0.700821729,0.837150959,0.01%
546,1798,3312,544.2040761,5.106249217,2.259701135,0.42%
3938,3582,2200,4844.2626,20.87819136,4.569265954,0.09%
622,1866,1904,374.4939168,4.865495662,2.205786858,0.59%
482,3156,3642,919.8045731,0.357589064,0.597987511,0.07%
3096,2338,906,1153.065046,26.63627422,5.16103422,0.45%
304,1680,2540,249.2683729,6.262165445,2.502431906,1.00%
3542,3184,3942,6697.005556,0.904650764,0.951131308,0.01%
2240,3558,1362,1764.311473,0.927692832,0.963168122,0.05%
1120,2466,2132,1004.902045,0.459699448,0.678011393,0.07%
770,3274,1590,788.918972,0.568616694,0.75406677,0.10%
2926,2368,3730,4024.401824,0.645775243,0.803601421,0.02%
732,3992,1640,778.3045769,0.041933617,0.204776994,0.03%
3686,3328,3980,7406.809559,2.000804432,1.414497943,0.02%
272,3280,3060,523.0805079,4.803693981,2.1917331,0.42%
2338,2070,2934,2332.930088,39.98231341,6.323156918,0.27%
3494,2696,3996,6052.392483,0.126434012,0.355575607,0.01%
3624,3154,798,1583.853722,1.744065078,1.320630561,0.08%
1896,3940,2236,2720.496019,2.725849956,1.651014826,0.06%
2732,1478,3608,2294.668833,0.892195254,0.944560879,0.04%
1338,552,2822,383.8729858,0.180318693,0.424639486,0.11%
3344,3104,3980,6586.983204,0.615774335,0.7847129,0.01%
3102,740,936,375.3024737,13.32599479,3.650478707,0.97%
2544,1496,598,415.2202606,4.583044605,2.140804663,0.52%
2944,332,588,125.5485217,0.056961552,0.238666194,0.19%
1882,1368,1582,674.6695836,3.441015957,1.854997562,0.27%
1412,2772,2852,1798.057397,12.02026963,3.467026049,0.19%
2888,2726,780,1157.580376,1.194418777,1.092894678,0.09%
4080,3354,3632,7455.866425,5.498589738,2.344907192,0.03%
3330,3336,3318,5699.845606,1.84483677,1.358247684,0.02%
1806,3914,2494,2956.351757,0.355674729,0.596384715,0.02%
2340,3240,1342,1728.538513,0.837021465,0.914888772,0.05%
3924,4066,4008,9998.022341,1.327521117,1.152181026,0.01%
3996,346,1586,377.5010109,0.696388573,0.834498995,0.22%
3606,3734,3696,7548.084418,0.070174691,0.264905061,0.00%
1558,3534,2684,2380.300522,86.42909264,9.296724834,0.39%
1704,764,1280,297.9841232,0.023352641,0.152815708,0.05%
2762,1526,480,362.6143138,2.513635587,1.585444918,0.44%
3248,2740,4054,5560.975552,1.242119045,1.114503946,0.02%
3978,1474,2282,2243.084908,94.25395168,9.708447439,0.43%
120,220,72,15.56313197,0.001243565,0.035264214,0.23%
1424,3566,986,840.2350744,0.520936485,0.721759298,0.09%
3676,3498,1032,2259.988626,0.371623678,0.609609447,0.03%
350,2900,1190,247.4983533,0.174719743,0.417994908,0.17%
3606,3210,3600,6539.85981,2.008594687,1.417248985,0.02%
2242,2970,2160,2284.252167,19.64411331,4.432168014,0.19%
2456,1096,2196,950.7246017,0.737357823,0.858695419,0.09%
136,138,108,11.84793472,0.017748406,0.133223142,1.12%
126,250,214,17.83129374,0.010631686,0.103110067,0.58%
3954,3540,3836,7904.111317,26.51973668,5.149731709,0.07%
712,732,664,84.98891195,0.862398388,0.928654073,1.09%
566,1548,2892,449.6563276,3.038725532,1.74319406,0.39%
912,3538,2972,1692.991575,0.861192095,0.928004362,0.05%
3928,3858,3256,7602.109679,0.61122317,0.78180763,0.01%
634,2514,3906,999.5711644,24.1224733,4.911463459,0.49%
