685.150968,3.624995
358.210483,0.629935
212.380773,0.624864
139.324689,0.649313
101.602352,0.635947
88.619501,0.646248
82.956891,0.639600
79.540437,0.652103
77.181528,0.620951
75.522322,0.644685
74.290035,0.630426
73.385393,0.648985
72.717643,0.641897
72.160159,0.784752
71.638676,0.651787
71.056131,0.681127
70.410666,0.667065
69.807632,0.634224
69.382821,0.650767
69.085407,0.643850
68.837779,0.660698
68.614301,0.653584
68.389323,0.645942
68.107017,0.625694
67.586282,0.635686
66.869306,0.658507
66.421264,0.651157
66.161410,0.639066
65.906821,0.662825
65.670681,0.636749
65.428804,0.652739
65.185108,0.651941
64.936480,0.657325
64.678378,0.650757
64.416439,0.665261
64.146424,0.659108
63.857455,0.656143
63.563372,0.649409
63.269268,0.667589
62.975390,0.665780
62.668230,0.646955
62.381168,0.659061
62.059734,0.691338
61.754878,0.657622
61.438857,0.674628
61.129661,0.672889
60.849296,0.656254
60.569250,0.666111
60.314496,0.674510
60.054776,0.652939
59.840856,0.674735
59.653258,0.652007
59.458374,0.651623
59.270707,0.654608
59.106379,0.650089
58.943395,0.665610
58.745516,0.648726
58.563773,0.651026
58.349812,0.655673
58.158016,0.661725
57.969546,0.664049
57.801639,0.658303
57.652103,0.734697
57.503376,0.728748
57.355712,0.729457
57.215396,0.780461
57.105006,0.654239
57.002884,0.661607
56.895769,0.672394
56.816288,0.681051
56.746335,0.659594
56.673527,0.653036
56.627293,0.669407
56.557971,0.684242
56.515987,0.635975
56.452443,0.641435
56.406794,0.675064
56.365284,0.639455
56.330633,0.678994
56.287486,0.650685
56.231472,0.655225
56.176888,0.653599
56.139959,0.663251
56.088710,0.658799
56.036021,0.668243
55.979347,0.657921
55.932488,0.661779
55.873144,0.653355
55.812619,0.691868
55.748969,0.664521
55.674580,0.638909
55.604267,0.670499
55.550241,0.654909
55.472406,0.667508
55.412990,0.664783
55.336503,0.652141
55.253012,0.667216
55.196677,0.673683
55.120706,0.663101
55.028321,0.655603
54.946236,0.657038
54.858761,0.650257
54.773650,0.679442
54.697213,0.664655
54.603424,0.665764
54.520477,0.666509
54.413679,0.665684
54.325004,0.687532
54.225772,0.659035
54.128740,0.671027
54.028655,0.658614
53.933914,0.641711
53.826935,0.693883
53.712084,0.647998
53.607397,0.652839
53.487515,0.654281
53.383179,0.667008
53.272681,0.668458
53.154307,0.658496
53.051948,0.672730
52.925924,0.662937
52.803904,0.666656
52.693694,0.689929
52.562584,0.653132
52.441838,0.664669
52.320010,0.650297
52.186307,0.659899
52.091703,0.658038
51.940736,0.687317
51.819636,0.675654
51.695302,0.665002
51.560914,0.705936
51.462759,0.665593
51.334053,0.688112
51.202911,0.695898
51.091294,0.662525
50.969704,0.673290
50.841400,0.666894
50.715566,0.686622
50.574930,0.669682
50.483799,0.684695
50.319544,0.665130
50.211315,0.676325
50.058328,0.657133
49.939988,0.645666
49.830844,0.630386
49.680803,0.647984
49.577751,0.635666
49.448024,0.666361
49.336700,0.641749
49.234755,0.675659
49.114930,0.701836
48.979005,0.676757
48.902578,0.678019
48.791965,0.655286
48.643022,0.666139
48.526440,0.645688
48.419359,0.655025
48.323893,0.657266
48.210026,0.665474
48.143165,0.669531
48.036281,0.660923
47.905014,0.656305
47.766853,0.648672
47.724684,0.639289
47.604125,0.646492
47.494070,0.647657
47.391473,0.660709
47.298347,0.674371
47.181874,0.665143
47.069707,0.653724
46.972795,0.677950
46.878403,0.675294
46.751928,0.673451
46.649833,0.653473
46.620789,0.672114
46.588681,0.664588
46.492062,0.675841
46.350112,0.665606
46.239667,0.663939
46.148010,0.661196
46.085897,0.666328
46.047097,0.667385
45.928201,0.687402
45.853969,0.670040
45.692396,0.694976
45.697764,0.670627
45.523535,0.650891
45.492968,0.715712
45.313060,0.676511
45.295523,0.679654
45.134933,0.690090
45.058643,0.672457
44.999556,0.699871
44.968830,0.666133
44.865666,0.660990
44.869505,0.697191
44.713716,0.672064
44.638860,0.685661
44.611611,0.700505
44.561846,0.676372
44.440411,0.666757
44.378764,0.674900
44.351545,0.743727
44.258378,0.804141
44.183549,1.073267
44.153522,0.783131
44.092280,1.100590
43.996433,0.745898
43.983439,0.685529
43.886377,0.718208
43.813054,0.682466
43.728537,0.680173
43.714854,0.729306
43.612977,0.643195
43.575614,0.662366
43.486813,0.650719
43.399057,0.666764
43.382420,0.627690
43.221472,0.665468
43.190887,0.660563
43.168008,0.686004
43.169857,0.672776
43.034662,0.694099
43.024633,0.655166
42.925406,0.665656
42.857529,0.667712
42.859481,0.664804
42.733779,0.656689
42.701412,0.656731
42.568632,0.661578
42.644103,0.689772
42.489994,0.668306
42.510090,0.661747
42.363822,0.661968
42.358923,0.651458
42.341078,0.659619
42.398165,0.683920
42.231182,0.668528
42.226788,0.645037
42.152876,0.666963
42.191623,0.694518
42.144506,0.676964
42.004018,0.640892
41.939212,0.673305
42.016856,0.678895
41.909320,0.682384
41.753884,0.659886
41.769038,0.653687
41.778389,0.683610
41.693281,0.672827
41.645423,0.665140
41.557483,0.656285
41.607604,0.668047
41.517319,0.662181
41.458725,0.652830
41.376987,0.648740
41.415628,0.652957
41.356207,0.673338
41.232136,0.653057
41.118975,0.661211
41.103270,0.682011
41.085780,0.641208
41.050474,0.667449
40.950590,0.676007
40.902397,0.673625
40.844910,0.716974
40.811290,0.679945
40.800900,0.655638
40.705303,0.666064
40.578672,0.668202
40.656885,0.691636
40.634396,0.687744
40.553651,0.673121
40.499591,0.661768
40.399973,0.685960
40.384952,0.692129
40.359064,0.722033
40.283681,0.718283
40.239180,0.699544
40.219552,0.657191
40.134170,0.675703
40.206375,0.707243
40.090288,0.679826
40.003635,0.667224
39.981975,0.682613
39.934592,0.692342
39.931478,0.695938
39.938788,0.696647
39.824668,0.678174
39.736631,0.661315
39.729613,0.677383
39.712496,0.695603
39.708718,0.674767
39.642383,0.692939
39.549563,0.659453
39.498068,0.663726
39.444955,0.684330
39.401813,0.650380
39.389553,0.657015
39.408437,0.650868
39.264130,0.668005
39.207740,0.657033
39.225611,0.664790
39.198045,0.672325
39.125726,0.684551
39.023660,0.684649
39.029462,0.661533
38.978707,0.686565
39.001588,0.663121
38.922117,0.694858
38.853760,0.682234
38.820981,0.679022
38.809101,0.661434
38.742914,0.674385
38.645108,0.702880
38.728542,0.663044
38.608965,0.667809
38.634199,0.685721
38.572040,0.677494
38.607301,0.692249
38.490499,0.685829
38.443012,0.703350
38.418016,0.657096
38.346939,0.716878
38.271679,0.688410
38.356164,0.681248
38.317142,0.661739
38.296770,0.689281
38.222454,0.677748
38.214870,0.689603
38.242389,0.678680
38.078116,0.661155
37.991326,0.678537
38.032037,0.689795
37.990287,0.666714
37.937578,0.667637
37.854303,0.655407
37.925984,0.640806
37.923157,0.651370
37.832682,0.660489
37.747105,0.655538
37.768749,0.660302
37.666962,0.666614
37.733632,0.665658
37.633591,0.649642
37.550812,0.654336
37.551693,0.669564
37.585084,0.664055
37.557128,0.646272
37.612500,0.653870
37.457526,0.650262
37.511114,0.666518
37.399349,0.662372
37.365208,0.670771
37.278422,0.676688
37.280981,0.670909
37.236633,0.671022
37.236821,0.689461
37.224389,0.651972
37.215825,0.660349
37.188070,0.662857
37.078797,0.699219
37.129487,0.663347
36.986367,0.655164
37.014891,0.692996
36.956870,0.655522
37.015301,0.674874
36.906834,0.668889
36.909175,0.667558
36.931848,0.704617
36.847877,0.686110
36.812708,0.678510
36.768634,0.665750
36.792809,0.665622
36.707718,0.673594
36.773111,0.689360
36.756928,0.661022
36.698355,0.675497
36.718959,0.683455
36.590321,0.666348
36.555221,0.661288
36.507882,0.655930
36.486723,0.731524
36.476102,0.691459
36.425486,0.686908
36.445575,0.671191
36.380744,0.670813
36.323568,0.675699
36.296273,0.685772
36.246866,0.685303
36.236999,0.694628
36.349084,0.687226
36.209447,0.653605
36.228711,0.661009
36.071382,0.672026
36.154255,0.665992
36.050437,0.692166
36.059690,0.676358
36.063482,0.662280
36.010367,0.676375
36.009571,0.677553
35.993345,0.692152
35.949588,0.687798
35.873415,0.669327
35.880929,0.680552
35.845522,0.669328
35.863825,0.681751
35.759462,0.673494
35.739072,0.655239
35.747027,0.685511
35.705325,0.678622
35.656452,0.664180
35.613881,0.693604
35.704931,0.660371
35.692331,0.691022
35.571832,0.684478
35.530910,0.662136
35.490375,0.675525
35.524952,0.660219
35.398983,0.682963
35.457223,0.658632
35.530232,0.697876
35.431033,0.665928
35.388845,0.674042
35.240979,0.679607
35.307501,0.701145
35.222428,0.675778
35.351055,0.690957
35.289641,0.686734
35.250888,0.671065
35.311135,0.666337
35.211272,0.710995
35.068575,0.694871
35.106295,0.676700
34.990132,0.673070
35.128552,0.710213
35.041856,0.684458
34.915255,0.700026
35.046551,0.660526
34.860858,0.661398
34.868247,0.683958
34.840892,0.681032
34.728869,0.682800
34.735352,0.690796
34.844536,0.671990
34.656897,0.723585
34.833725,0.730866
34.927550,0.724413
34.648176,0.684143
34.624717,0.670776
34.641878,0.685745
34.760830,0.712985
34.499360,0.664947
34.575171,0.689984
34.482651,0.667259
34.431567,0.677685
34.427381,0.693979
34.413097,0.694455
34.434562,0.677276
34.418764,0.670686
34.387660,0.686291
34.362136,0.675769
34.453667,0.693737
34.303641,0.685744
34.222029,0.717585
34.255381,0.682473
34.279023,0.664906
34.222727,0.684714
34.169647,0.671266
34.236420,0.660460
34.191280,0.685699
34.102311,0.686606
34.133444,0.671249
34.122871,0.675473
34.055534,0.673064
34.029343,0.676313
34.007691,0.670080
33.964612,0.674532
33.898263,0.694476
34.039894,0.672742
33.877749,0.664359
33.950062,0.680729
33.940258,0.670106
33.896834,0.676307
33.812779,0.660850
33.847451,0.660839
33.884716,0.658322
33.831340,0.668468
33.922286,0.666601
33.639904,0.666493
33.683171,0.652571
33.671907,0.679519
33.703532,0.672615
33.743485,0.672469
33.602055,0.683367
33.744321,0.698630
33.656484,0.659099
33.578436,0.679988
33.549401,0.685397
33.477216,0.660449
33.532505,0.685201
33.497278,0.672576
33.504820,0.689462
33.475695,0.668152
33.409420,0.673590
33.488515,0.686363
33.346331,0.687925
33.197815,0.675832
33.486406,0.674968
33.317899,0.680604
33.312200,0.691309
33.236875,0.683731
33.441681,0.669163
33.342063,0.671028
33.268532,0.689063
33.270459,0.701453
33.162446,0.670680
33.237916,0.673680
33.315451,0.672038
33.129124,0.663237
33.235483,0.670952
33.014428,0.685328
33.056862,0.668472
33.228787,0.676093
33.053910,0.684043
33.029809,0.678224
32.936284,0.704199
32.983796,0.680692
32.931768,0.689052
32.965312,0.682958
32.995466,0.689772
33.035244,0.656133
32.852190,0.670617
32.837609,0.662618
32.978323,0.665230
32.844682,0.687409
33.020312,0.743982
32.908959,0.692596
33.068858,0.688963
32.786505,0.677689
32.731103,0.679201
32.844627,0.671765
32.682885,0.770927
32.755620,0.710486
32.903866,0.712900
32.667083,0.727477
32.701924,0.714740
32.703363,0.684918
32.633090,0.672605
32.508050,0.684558
32.634404,0.662544
32.619174,0.682206
32.774392,0.685199
32.663384,0.684119
32.599659,0.678272
32.650122,0.691126
32.767702,0.682826
32.608626,0.701592
32.565916,0.689841
32.678905,0.668134
32.692814,0.680112
32.461940,0.702654
32.429394,0.713522
32.415100,0.669430
32.564945,0.682149
32.398022,0.679515
32.344666,0.689814
32.477043,0.676597
32.378527,0.695973
32.459812,0.698747
32.325685,0.696154
32.388000,0.684402
32.273459,0.680076
32.380280,0.675610
32.354835,0.679804
32.394300,0.689219
32.350421,0.666185
32.371751,0.672762
32.393041,0.684708
32.389169,0.695578
32.300401,0.684976
32.287805,0.700645
32.370927,0.680110
32.358810,0.684718
32.181679,0.688146
32.073623,0.704674
32.096278,0.674675
32.197201,0.692779
32.203069,0.683467
32.128423,0.664418
32.026045,0.699831
32.087876,0.695989
32.118772,0.691212
32.051706,0.682972
32.077023,0.693637
32.228782,0.717079
32.048756,0.679162
32.029720,0.698834
32.003832,0.700237
31.963767,0.670137
32.177293,0.695839
32.004946,0.684233
31.908638,0.671417
31.959891,0.693748
31.895042,0.696923
32.022182,0.699025
31.989770,0.674499
32.055276,0.682061
31.993051,0.691451
31.826859,0.661883
31.866226,0.674513
31.886484,0.688490
31.823994,0.667572
31.936891,0.672002
31.810639,0.690079
31.914022,0.675684
31.732093,0.669479
31.810828,0.682637
31.834281,0.685542
31.768702,0.684136
31.837756,0.679746
31.811256,0.695112
31.849065,0.687907
31.843689,0.671875
31.744049,0.677398
31.685350,0.688630
31.707257,0.669903
31.711304,0.646651
31.563903,0.648645
31.639845,0.650808
31.764551,0.777940
31.826187,0.659438
31.645404,0.637691
31.648648,0.681535
31.813982,0.651917
31.713547,0.634398
31.667695,0.662939
31.647498,0.648203
31.529740,0.667841
31.774316,0.655549
31.638797,0.656121
31.457069,0.663931
31.586174,0.638131
31.670804,0.645970
31.687042,0.654269
31.636843,0.660111
31.466128,0.640897
31.605444,0.648417
31.478890,0.655973
31.688707,0.638720
31.717843,0.668402
31.630971,0.650023
31.632589,0.659308
31.548957,0.651168
31.365879,0.705349
31.515868,0.647475
31.538463,0.656860
31.606279,0.645471
31.524116,0.640465
31.313738,0.645956
31.516794,0.649462
31.453250,0.637039
31.458767,0.657728
31.396773,0.641558
31.447649,0.617603
31.462125,0.648109
31.442155,0.648029
31.432622,0.648414
31.246850,0.648434
31.436876,0.650867
31.316895,0.650309
31.748393,0.663141
31.299205,0.652253
31.310984,0.632435
31.289963,0.662813
31.387256,0.629549
31.374554,0.634658
31.396125,0.627350
31.306013,0.631305
31.373153,0.642846
31.303410,0.649658
31.376106,0.626214
31.355204,0.636995
31.238800,0.639402
31.293261,0.629457
31.334723,0.629240
31.430590,0.670721
31.299133,0.628304
31.217696,0.621115
31.233655,0.646921
30.993864,0.628636
31.380570,0.631927
31.228889,0.634916
31.514832,0.641154
31.140475,0.641825
31.119640,0.652324
31.177857,0.644924
31.143148,0.644883
31.405286,0.627581
31.104583,0.632182
31.008993,0.663991
31.345606,0.623698
31.177772,0.625920
31.190848,0.645883
31.242867,0.645267
31.161950,0.650814
31.235650,0.679959
31.007670,0.647563
31.405606,0.663252
30.992547,0.655911
30.992494,0.644757
31.158729,0.633041
31.066154,0.638802
31.168668,0.636846
31.173074,0.651196
31.181049,0.668861
31.109809,0.667948
30.971195,0.638133
31.062238,0.652500
31.169148,0.651048
30.925817,0.666803
31.370281,0.665565
31.075554,0.667191
30.956126,0.653549
30.959747,0.632224
31.119344,0.658253
31.004039,0.654735
31.128757,0.641206
30.994847,0.644339
31.186249,0.671179
30.911306,0.647660
31.180586,0.664934
30.868594,0.701016
31.144822,0.663586
30.989631,0.673566
30.984817,0.676250
30.995753,0.650002
30.900500,0.664532
30.981611,0.658345
31.012534,0.675758
31.040218,0.677988
30.924608,0.642531
30.878453,0.679029
30.876879,0.640168
30.850257,0.651289
30.794213,0.644986
30.773037,0.648958
31.032381,0.640797
30.712636,0.665857
30.971306,0.650141
30.833039,0.677697
30.815465,0.662843
30.858056,0.662193
30.858612,0.675398
30.667757,0.659193
30.942773,0.677283
30.942178,0.656704
30.988970,0.648111
30.489570,0.666090
30.813598,0.675047
30.973409,0.664804
30.573460,0.678886
30.751502,0.650683
30.703042,0.647559
30.984684,0.674139
30.647194,0.647742
30.836354,0.667690
30.661220,0.662030
30.913069,0.665915
30.624343,0.667511
30.642243,0.672535
30.655690,0.670829
30.478136,0.679852
30.913110,0.669567
30.552719,0.658352
30.958717,0.650074
31.017415,0.684714
30.459781,0.667166
30.513971,0.669140
30.636621,0.663887
30.869384,0.670760
30.523501,0.656571
30.603973,0.651823
30.446954,0.682375
30.499015,0.663929
30.750854,0.696284
30.840037,0.676926
30.508406,0.675389
30.450028,0.671515
30.647207,0.675767
30.439930,0.678821
30.589665,0.675751
30.584710,0.654838
30.522623,0.686269
30.442138,0.699424
